Organism Name	bases	rel_bases
Yersinia aldovae	844586000.0	6.80284405076e-08
Escherichia coli 18-13	844564222.0	6.80266863661e-08
Capnocytophaga sp. HMP_JCVI_SC0217	844562000.0	6.80265073918e-08
Staphylococcus aureus F62007	844438780.0	6.80165824529e-08
Staphylococcus aureus M0265	844358182.0	6.80100905666e-08
Capnocytophaga sp. HMP_JCVI_SC0220	844318600.0	6.80069023754e-08
Danionella mirifica	844279200.0	6.80037288435e-08
Acinetobacter baumannii 25691_5	844216176.0	6.79986524813e-08
Staphylococcus aureus VET0394R	844174564.0	6.79953007807e-08
Methylophilus sp. Q8	844134752.0	6.79920940637e-08
Butyrivibrio fibrisolvens	843836622.0	6.79680807377e-08
Corynebacterium sp. KPL2004	843786724.0	6.79640616287e-08
Clostridioides difficile NAP07	843759061.0	6.79618334711e-08
Yersinia pestis PY-05	843727678.0	6.79593056805e-08
Staphylococcus aureus M0845	843601490.0	6.79491416796e-08
Mycobacterium tuberculosis MD18117	843415448.0	6.79341566489e-08
Streptoalloteichus hindustanus	843338624.0	6.79279687451e-08
Mycobacterium tuberculosis UT0075	843338486.0	6.79279576297e-08
Chryseobacterium molle	843208462.0	6.79174846525e-08
Escherichia coli O145:NM str. 2010C-3509	843186810.0	6.79157406598e-08
Staphylococcus aureus DAR133	843087602.0	6.79077498033e-08
Photobacterium sp. H01100410B	842908398.0	6.78933155495e-08
Acinetobacter baumannii 724909	842891864.0	6.78919837938e-08
Staphylococcus aureus VET1861R	842856716.0	6.78891527457e-08
Acinetobacter sp. 1542444	842831668.0	6.78871352171e-08
Metschnikowia reukaufii	842694914.0	6.7876120162e-08
Staphylococcus aureus M0122	842660170.0	6.78733216546e-08
Georissus sp. SLE36	842486407.0	6.78593256543e-08
Staphylococcus aureus VET0632S	842468674.0	6.78578973234e-08
Staphylococcus aureus M0804	842459988.0	6.78571976965e-08
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN003484	842383777.0	6.78510591677e-08
Pseudomonas syringae pv. cerasicola	842054741.0	6.78245564718e-08
Mycobacterium tuberculosis MD16728	842014578.0	6.7821321483e-08
Acinetobacter baumannii OIFC047	841977410.0	6.78183277309e-08
Staphylococcus aureus H77094	841967310.0	6.78175142114e-08
Enterobacter sp. ST121:950178628	841763824.0	6.78011241276e-08
Staphylococcus aureus subsp. aureus 4030	841755306.0	6.78004380326e-08
Enterococcus faecium HMP_JCVI_SC0320	841708952.0	6.77967043805e-08
Staphylococcus aureus M1357	841596640.0	6.77876580427e-08
Staphylococcus aureus M1413	841556644.0	6.77844365052e-08
Leptoxyphium fumago	841517800.0	6.77813077572e-08
Escherichia coli MP020940.1	841387211.0	6.77707892712e-08
Vibrio cholerae CP1042(15)	841248826.0	6.77596428447e-08
Escherichia coli str. K-12 substr. MG1656	841222981.0	6.77575611206e-08
Staphylococcus aureus M0601	841220516.0	6.77573625735e-08
Campylobacter sp. 2015D-0061	841057326.0	6.77442181913e-08
Staphylococcus aureus LAMC6078	840848634.0	6.77274087825e-08
Escherichia coli KTE95	840834798.0	6.77262943412e-08
Staphylococcus aureus M0095	840803790.0	6.77237967556e-08
Alteromonadaceae bacterium 2719K.STB50.0a.01	840586562.0	6.7706299802e-08
Escherichia coli 18-41	840532302.0	6.77019293492e-08
Ectodus descampsii	840470290.0	6.76969345001e-08
Streptococcus agalactiae MRI Z1-216	840351400.0	6.76873583275e-08
Callichthys callichthys	840286200.0	6.76821066962e-08
Staphylococcus aureus M0843	840260814.0	6.76800619429e-08
Staphylococcus aureus VET0428R	840237584.0	6.76781908479e-08
Acinetobacter baumannii 24860_2	840056188.0	6.76635800362e-08
Acinetobacter sp. 723929	839956198.0	6.76555261923e-08
Leptospira kirschneri serovar Grippotyphosa str. UT130	839943400.0	6.76544953583e-08
Acinetobacter baumannii 45057_4	839722686.0	6.76367176196e-08
Staphylococcus aureus VET0413R	839601082.0	6.76269228438e-08
Staphylococcus aureus M1505	839542300.0	6.76221881599e-08
bacterium HMP_JCVI_SC0224	839445000.0	6.76143509861e-08
Actinomycetaceae sp. S8 65-1	839232230.0	6.75972131087e-08
Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505	839229521.0	6.75969949083e-08
Aeromonas australiensis	839225233.0	6.75966495249e-08
Staphylococcus aureus VET1088S	839215464.0	6.75958626662e-08
Pseudomonas sp. 11/12A	839172127.0	6.75923720228e-08
Paenibacillus lautus	839013800.0	6.75796193382e-08
Nitratireductor sp. ES.061	838894869.0	6.75700398632e-08
Zymomonas mobilis subsp. mobilis NCIMB 11163	838762704.0	6.7559394436e-08
Grallaria przewalskii	838636254.0	6.75492093319e-08
Staphylococcus aureus COAS6025	838478972.0	6.75365408184e-08
Staphylococcus aureus SJUD6120	838328078.0	6.75243868358e-08
Saccharomyces cerevisiae YJM1443	838214958.0	6.75152754165e-08
Yersinia pestis PY-16	838033020.0	6.75006209486e-08
Orestias cf. mulleri TT-2014d	837978432.0	6.74962240766e-08
Mycobacterium tuberculosis TKK_05SA_0055	837913978.0	6.7491032533e-08
Bifidobacterium reuteri DSM 23975	837906706.0	6.74904467989e-08
Staphylococcus aureus SJOS6022	837890344.0	6.74891288971e-08
Escherichia coli P0298942.8	837851491.0	6.74859994242e-08
Cryptococcus gattii CBS 10485	837821000.0	6.74835434811e-08
Staphylococcus aureus M0141	837799646.0	6.74818234913e-08
Staphylococcus aureus VET0446R	837697232.0	6.74735744028e-08
Haludaria fasciata	837681600.0	6.74723153e-08
Lactobacillus collinoides DSM 20515 = JCM 1123	837553867.0	6.74620268548e-08
Influenza B virus (B/England/393/2007)	837415050.0	6.74508456322e-08
Escherichia coli O69:H11 str. 07-4281	837389212.0	6.74487644719e-08
Bordetella pertussis H897	837382516.0	6.74482251326e-08
Capnocytophaga ochracea HMP_JCVI_SC0240	837242126.0	6.74369172104e-08
Staphylococcus aureus M0174	837183748.0	6.74322150672e-08
Acinetobacter baumannii OIFC087	837180314.0	6.74319384706e-08
Pseudonocardia oroxyli	837026220.0	6.74195267393e-08
Taxus cuspidata	836986810.0	6.7416352402e-08
Staphylococcus aureus VET1822S	836929228.0	6.74117143738e-08
Staphylococcus aureus M0969	836901150.0	6.74094527894e-08
Micromonospora pattaloongensis	836846530.0	6.74050533399e-08
Glomeromycotina	836807886.0	6.74019407012e-08
Vibrio cholerae HC-46B1	836660721.0	6.73900870765e-08
Mycobacterium tuberculosis MD15758	836475940.0	6.7375203615e-08
Staphylococcus aureus M0615	836436146.0	6.73719983478e-08
Massilia sp. PDC64	836430978.0	6.73715820836e-08
Staphylococcus aureus DAR5794	836111330.0	6.73458355581e-08
Staphylococcus aureus MISS6037	836084464.0	6.7343671596e-08
Staphylococcus aureus H77102	835919026.0	6.73303461453e-08
Luteibacter sp. 9133	835828914.0	6.73230879397e-08
Leptotrichia wadei HMP_JCVI_SC0198	835727126.0	6.73148892732e-08
Staphylococcus aureus VET1867R	835639458.0	6.73078279233e-08
Selenomonas sp. HMP_JCVI_SC0233	835581400.0	6.73031515549e-08
Staphylococcus aureus F25913	835422712.0	6.7290369793e-08
Escherichia coli 8.0566	835308380.0	6.72811607514e-08
Staphylococcus aureus H37235	835218086.0	6.72738878863e-08
Celeribacter indicus	834975338.0	6.72543353862e-08
Staphylococcus aureus M0346	834837922.0	6.72432670093e-08
Helicobacter pylori Hp M4	834635686.0	6.72269776087e-08
Agromyces cerinus subsp. cerinus	834544384.0	6.72196235528e-08
Neisseria meningitidis 63041	834529662.0	6.72184377473e-08
Acinetobacter baumannii OIFC110	834450486.0	6.72120603981e-08
Chalarus spurius	834403500.0	6.72082758406e-08
Bifidobacterium bifidum ATCC 29521 = JCM 1255 = DSM 20456	834337164.0	6.72029327084e-08
Mycobacterium tuberculosis MD16732	834261010.0	6.71967987708e-08
Pseudomonas sp. ML96	834229498.0	6.71942605897e-08
Olsenella scatoligenes	834169195.0	6.71894033945e-08
Actinomyces massiliensis F0489	834078200.0	6.71820740664e-08
Staphylococcus sp. HMSC14D01	834060000.0	6.71806081202e-08
Staphylococcus aureus SJOS6051	834011540.0	6.71767048371e-08
Leptospira interrogans serovar Manilae str. M874_LA0615_mutant	833970000.0	6.71733589358e-08
Staphylococcus aureus VET0358R	833921044.0	6.71694157017e-08
Capnocytophaga haemolytica HMP_JCVI_SC0218	833920000.0	6.71693316111e-08
Staphylococcus aureus VET0919S	833905288.0	6.71681466111e-08
Prevotella sp. HMP_JCVI_SC0285	833832366.0	6.71622729998e-08
Coptotermes gestroi	833821790.0	6.716142114e-08
Bradyrhizobium arachidis	833779116.0	6.7157983899e-08
Staphylococcus aureus M0793	833759848.0	6.71564319292e-08
Prevotella shahii HMP_JCVI_SC0182	833672000.0	6.71493560808e-08
Staphylococcus aureus M0585	833659454.0	6.71483455445e-08
Pseudomonas sp. NFIX49	833562300.0	6.71405201305e-08
Escherichia coli O104:H4 str. 11-3798	833558252.0	6.71401940783e-08
Lactobacillus salivarius DSM 20555 = ATCC 11741	833551434.0	6.71396449123e-08
Aureimonas jatrophae	833390744.0	6.71267018963e-08
Staphylococcus aureus M0224	833364938.0	6.71246233135e-08
Mycobacterium tuberculosis 69-Ps3_RIF_6_A	833362032.0	6.71243892454e-08
Staphylococcus aureus M16438	833360090.0	6.71242328241e-08
Corvus corax	833345142.0	6.71230288152e-08
Mucilaginibacter mallensis	833287616.0	6.71183952976e-08
Pseudomonas asplenii	833286542.0	6.71183087907e-08
Inga sp. (morphotype T72)	833223000.0	6.71131907054e-08
Sphingomonas sp. S5-249	833204410.0	6.71116933461e-08
Nocardiopsis flavescens	833023814.0	6.70971469716e-08
Staphylococcus aureus M1070	833016690.0	6.70965731584e-08
Lactobacillus pantheris DSM 15945 = JCM 12539 = NBRC 106106	833015249.0	6.70964570909e-08
Muribaculum intestinale	832994147.0	6.70947573988e-08
Mycobacterium tuberculosis MD17517	832964372.0	6.70923591269e-08
Methylobacillus rhizosphaerae	832943180.0	6.70906521857e-08
Staphylococcus aureus M0133	832903772.0	6.70874780094e-08
Modicella reniformis	832854484.0	6.70835080339e-08
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-0286	832844400.0	6.70826958031e-08
Leptospira interrogans str. 2002000621	832703534.0	6.70713495407e-08
Escherichia coli O145:NM str. 2010C-3510	832504752.0	6.70553383477e-08
Mycobacterium tuberculosis BTB08-022	832311508.0	6.70397732212e-08
Pheidole antipodum	832187100.0	6.70297525931e-08
Sericomyrmex sp. n. 1 AJ-2016	832173224.0	6.70286349299e-08
Tessaracoccus flavus	832075836.0	6.70207906681e-08
Acinetobacter sp. 263903-2	832046080.0	6.70183939266e-08
Lactobacillus helsingborgensis	832041314.0	6.7018010042e-08
Escherichia coli O145:NM str. 2010C-3508	831947532.0	6.70104562308e-08
Staphylococcus aureus M1370	831828930.0	6.70009032556e-08
Paraburkholderia sediminicola	831815512.0	6.69998224828e-08
Helicobacter acinonychis	831782000.0	6.69971232087e-08
Staphylococcus aureus M1379	831657634.0	6.69871059635e-08
Bordetella bronchiseptica 7E71	831596832.0	6.69822085756e-08
Staphylococcus aureus M0595	831493004.0	6.69738455943e-08
Ctenotus piankai	831438515.0	6.69694566965e-08
Acinetobacter sp. 1130196	831409578.0	6.69671259226e-08
Helianthus hirsutus	831406382.0	6.6966868496e-08
Lactobacillus capillatus DSM 19910	831386954.0	6.69653036387e-08
Salmonella enterica subsp. enterica serovar Montevideo str. 556150-1	831378828.0	6.69646491179e-08
Streptococcus sp. BS35b	831342200.0	6.6961698861e-08
Acinetobacter baumannii 1440422	831216264.0	6.69515551578e-08
Klebsiella sp. NFIX34	831209100.0	6.69509781227e-08
Staphylococcus aureus M0604	831040120.0	6.69373673763e-08
Chelonoidis carbonarius	830959173.0	6.69308473793e-08
Brassica carinata x Brassica rapa	830873155.0	6.69239189311e-08
Staphylococcus aureus M0945	830817314.0	6.69194211343e-08
Staphylococcus aureus M1549	830806810.0	6.6918575074e-08
Cambaroides schrenckii	830802630.0	6.69182383896e-08
Actinomyces sp. ICM58	830771800.0	6.69157551412e-08
Lactobacillus frumenti DSM 13145	830730252.0	6.69124085955e-08
Acanthognathus ocellatus	830710832.0	6.69108443826e-08
Selenomonas sp. HMP_JCVI_SC0236	830629600.0	6.69043014299e-08
Bordetella pertussis I036	830572288.0	6.68996851493e-08
Roseovarius azorensis	830557380.0	6.68984843622e-08
Acinetobacter baumannii 1552865	830477954.0	6.68920868764e-08
Acinetobacter baumannii 1058283	830477348.0	6.68920380652e-08
Streptococcus suis 14A	830428464.0	6.68881006305e-08
Mycobacterium leprae 7935681	830416748.0	6.68871569477e-08
Staphylococcus aureus M0975	830323626.0	6.68796562972e-08
Puccinia graminis f. sp. tritici 84KEN8B	830267672.0	6.68751493987e-08
Pseudomonas sp. bs2935	830146160.0	6.68653620332e-08
Staphylococcus aureus VET0387R	830084054.0	6.68603596127e-08
Staphylococcus aureus M0354	830071126.0	6.68593183077e-08
Lactobacillus vaccinostercus DSM 20634	830056178.0	6.68581142987e-08
Lactobacillus agilis DSM 20509	829964268.0	6.68507112705e-08
Staphylococcus aureus M1438	829959824.0	6.68503533219e-08
Selenomonas artemidis HMP_JCVI_SC0179	829826600.0	6.68396225959e-08
Lactobacillus fabifermentans DSM 21115	829821454.0	6.68392081036e-08
Pectobacterium parmentieri WPP163	829783609.0	6.68361598216e-08
[Propionibacterium] humerusii HL044PA1	829721000.0	6.68311168862e-08
Staphylococcus aureus M0593	829434422.0	6.68080340333e-08
Neisseria meningitidis NM126	829418629.0	6.68067619625e-08
Escherichia coli KTE105	829306094.0	6.67976976629e-08
Loktanella sp. DSM 29012	829255760.0	6.67936434357e-08
Staphylococcus sp. HMSC14D10	829248400.0	6.67930506135e-08
Eubacterium ventriosum	829233800.0	6.67918746347e-08
Spathaspora hagerdaliae	829222080.0	6.67909306298e-08
Vibrio cholerae HC-59A1	829213838.0	6.67902667656e-08
Staphylococcus aureus M0298	828863166.0	6.67620213657e-08
Staphylococcus aureus C4668	828700354.0	6.67489074301e-08
Staphylococcus aureus M1344	828662378.0	6.67458485965e-08
Thermothelomyces thermophila ATCC 42464	828594977.0	6.67404196823e-08
Staphylococcus aureus M0791	828474316.0	6.67307008619e-08
Aureimonas phyllosphaerae	828453950.0	6.6729060452e-08
Mycobacterium tuberculosis TKK_05MA_0050	828446642.0	6.67284718182e-08
Salmonella enterica subsp. enterica serovar Enteritidis str. 2010K-1028	828416800.0	6.67260681498e-08
Beijerinckia sp. 28-YEA-48	828404128.0	6.67250474646e-08
Staphylococcus aureus M0772	828369276.0	6.67222402582e-08
Prevotella timonensis	828297162.0	6.67164317284e-08
Saccharomyces cerevisiae YJM1389	828149500.0	6.67045380721e-08
Staphylococcus aureus Sa_TPS3151	828138000.0	6.67036117874e-08
Staphylococcus aureus M0263	828132734.0	6.67031876296e-08
Mycobacterium tuberculosis BTB09-036	827855388.0	6.66808483819e-08
Staphylococcus aureus M0262	827844682.0	6.66799860512e-08
Staphylococcus aureus VET0442R	827702070.0	6.66684991547e-08
Staphylococcus aureus M0499	827617836.0	6.66617144014e-08
Streptomyces qinglanensis	827613182.0	6.6661339538e-08
Acinetobacter baumannii 25569_1	827596020.0	6.66599571991e-08
Staphylococcus aureus M0618	827447550.0	6.66479984612e-08
Staphylococcus aureus M1535	827355438.0	6.66405791626e-08
Staphylococcus aureus M0866	827324734.0	6.66381060631e-08
Xanthomonas axonopodis pv. manihotis str. Xam678	827301800.0	6.66362588098e-08
Escherichia coli KTE122	827296652.0	6.66358441565e-08
Staphylococcus sp. HMSC06C11	827178800.0	6.66263515912e-08
Mycobacterium tuberculosis MD17614	827141924.0	6.66233813587e-08
Staphylococcus aureus M0788	827038702.0	6.66150671886e-08
Enterobacteria phage RB59	827030000.0	6.6614366273e-08
Peptostreptococcaceae bacterium OBRC8	826954400.0	6.66082769581e-08
Cloacimonetes bacterium JGI 0000059-L07	826804200.0	6.65961788748e-08
Acinetobacter baumannii 14216	826743782.0	6.65913124168e-08
Staphylococcus aureus F41906	826721158.0	6.65894901329e-08
Staphylococcus aureus M0579	826518552.0	6.65731709301e-08
Mycobacterium tuberculosis MD16571	826411694.0	6.6564563893e-08
Cloacimonetes bacterium JGI 0000039-A21	826321500.0	6.65572990825e-08
Staphylococcus aureus M1452	826030722.0	6.65338779343e-08
Staphylococcus aureus M0984	825783272.0	6.65139467046e-08
Micromonospora avicenniae	825782760.0	6.65139054648e-08
Leptospira kirschneri serovar Grippotyphosa str. Duyster-Boelhouwer	825777400.0	6.65134737356e-08
Acinetobacter baumannii 25935_5	825759234.0	6.6512010528e-08
Streptococcus pyogenes MGAS3393	825734370.0	6.651000782e-08
Leptospira interrogans serovar Jalna str. 2008720117	825702876.0	6.65074710887e-08
Enterobacter sp. GN02358	825658336.0	6.65038835479e-08
Staphylococcus aureus M1469	825647528.0	6.65030130014e-08
Luteibacter sp. 9135	825352904.0	6.64792820714e-08
Staphylococcus aureus M0869	825312612.0	6.64760366921e-08
Haemophilus sp. C1	825238000.0	6.64700269572e-08
Candida albicans 25P	825186180.0	6.64658530379e-08
Mycobacterium tuberculosis 15-Ps1_RIF_3_A	825184080.0	6.64656838902e-08
Escherichia coli O145:NM str. 2010C-3526	825155974.0	6.64634200505e-08
Staphylococcus aureus VET1856R	825102532.0	6.64591154848e-08
Streptococcus pyogenes MGAS3374	824995278.0	6.64504765512e-08
Bacillus methanolicus	824982654.0	6.64494597323e-08
Pseudomonas fluorescens NCIMB 11764	824880018.0	6.64411927624e-08
Apodytes dimidiata	824871130.0	6.64404768652e-08
Staphylococcus aureus M0809	824794886.0	6.64343356784e-08
Staphylococcus aureus HOAG6034	824768424.0	6.64322042571e-08
Mycobacterium tuberculosis UT0063	824766808.0	6.64320740939e-08
Bovine viral diarrhea virus 1	824742737.0	6.64301352593e-08
Staphylococcus aureus M0313	824718934.0	6.64282180111e-08
Salmonella enterica subsp. diarizonae serovar 48:z10:e,n,x,z15	824527800.0	6.64128228377e-08
Shewanella woodyi ATCC 51908	824488437.0	6.64096522861e-08
Mycobacterium tuberculosis MD13878	824379776.0	6.64009000236e-08
Streptococcus pyogenes ABC020029891	824369676.0	6.6400086504e-08
Klebsiella sp. NFIX14	824336400.0	6.63974062389e-08
Staphylococcus aureus M0149	824237366.0	6.63894293975e-08
Escherichia coli 18-112	824176766.0	6.638454828e-08
Staphylococcus aureus M0349	824175150.0	6.63844181169e-08
Leptospira noguchii str. 2006001870	824019420.0	6.63718746115e-08
Neisseria meningitidis NM418	823683699.0	6.63448334622e-08
Acinetobacter baumannii 1247182	823509560.0	6.63308071765e-08
Saccharomyces cerevisiae YJM1444	823491986.0	6.63293916524e-08
Staphylococcus aureus M0568	823458252.0	6.6326674497e-08
Ophiocordyceps bispora	823421387.0	6.63237051505e-08
Acinetobacter baumannii 25307_2	823373210.0	6.63198246621e-08
Anaerococcus lactolyticus	823359676.0	6.63187345459e-08
Escherichia coli 20-7	823141112.0	6.63011299821e-08
Burkholderia sp. ABCPW 11	823022000.0	6.62915359282e-08
Alistipes finegoldii DSM 17242	822989052.0	6.62888820824e-08
Pseudomonas syringae pv. rhaphiolepidis	822879504.0	6.62800583751e-08
Quercus engelmannii	822749273.0	6.62695687248e-08
Staphylococcus aureus M0872	822724588.0	6.62675804346e-08
Psomophis joberti	822655000.0	6.62619753652e-08
Mycobacterium tuberculosis MD13874	822606418.0	6.62580622555e-08
Artemisia tridentata	822545664.0	6.62531687338e-08
Staphylococcus aureus M1081	822532082.0	6.62520747514e-08
Imantodes cenchoa	822366200.0	6.6238713538e-08
Staphylococcus aureus T33139	822357958.0	6.62380496738e-08
Colobostruma biconvexa	822274200.0	6.62313032606e-08
Staphylococcus aureus OCMM6085	822184238.0	6.6224057137e-08
Neisseria sp. HMSC15C08	822173200.0	6.62231680648e-08
Staphylococcus aureus T82627	822075360.0	6.62152873959e-08
Bifidobacterium bohemicum DSM 22767	822055362.0	6.62136766271e-08
Staphylococcus aureus M0667	822043646.0	6.62127329444e-08
Streptococcus sp. RITM052I12	821990864.0	6.62084815394e-08
Anguilla marmorata	821809143.0	6.61938445501e-08
Staphylococcus aureus M0132	821725294.0	6.61870908072e-08
Streptomyces wuyuanensis	821692472.0	6.61844471102e-08
Salmonella enterica subsp. enterica serovar Kentucky str. 0253	821651537.0	6.61811499395e-08
Staphylococcus aureus M0819	821490570.0	6.61681846121e-08
Escherichia coli KTE157	821480324.0	6.61673593328e-08
Staphylococcus aureus M0626	821475622.0	6.61669806032e-08
Hydrogenedentes bacterium JGI 0000077-O16	821425800.0	6.61629676158e-08
Acinetobacter baumannii 1271213	821362704.0	6.61578854542e-08
Staphylococcus aureus M1431	821197468.0	6.61445762739e-08
Staphylococcus aureus VET0471R	821191610.0	6.61441044325e-08
Helianthus decapetalus	821191308.0	6.61440801075e-08
Staphylococcus aureus AMMC6074	821177268.0	6.61429492347e-08
Staphylococcus aureus M0211	821068188.0	6.61341632232e-08
Streptosporangium canum	820928412.0	6.61229047566e-08
Parcubacteria bacterium SCGC AAA040-L21	820783800.0	6.61112567671e-08
Staphylococcus aureus subsp. aureus 4022	820756005.0	6.61090179774e-08
Microbacterium azadirachtae	820685916.0	6.61033725542e-08
Staphylococcus aureus M0623	820606416.0	6.6096969108e-08
Parabacteroides goldsteinii	820563926.0	6.60935466875e-08
Mycobacterium tuberculosis BTB03-143	820562178.0	6.60934058922e-08
Vibrio gazogenes	820254180.0	6.60685977334e-08
Staphylococcus aureus Sa_TPS3166	820192600.0	6.60636376804e-08
Pseudomonas salegens	820177776.0	6.60624436591e-08
Clostridium botulinum E3 str. INWB2202E1	820117092.0	6.60575557758e-08
Peptostreptococcaceae bacterium OBRC9	820067278.0	6.60535434327e-08
Staphylococcus aureus M28112	820010516.0	6.60489714527e-08
Escherichia coli KTE124	819945786.0	6.60437576782e-08
Staphylococcus aureus M1099	819938604.0	6.60431791933e-08
Marinobacter sp. LV10S	819935238.0	6.60429080738e-08
Fragaria iturupensis	819621033.0	6.60175999629e-08
Staphylococcus aureus M1412	819593992.0	6.60154219052e-08
Berberis moranensis	819593958.0	6.60154191666e-08
Escherichia coli EC1734	819394113.0	6.59993223526e-08
Staphylococcus aureus subsp. aureus 55/2237	819257778.0	6.59883410465e-08
Staphylococcus aureus M0664	819198476.0	6.59835644784e-08
Staphylococcus aureus VET0455R	819181104.0	6.59821652247e-08
Staphylothermus marinus F1	819092018.0	6.59749896598e-08
Saccharomyces cerevisiae YJM693	818996678.0	6.59673103571e-08
Staphylococcus aureus H77098	818794880.0	6.59510562359e-08
Mycobacterium tuberculosis TKK_02_0032	818351086.0	6.59153101855e-08
Clostridioides difficile P30	818350884.0	6.59152939151e-08
Achnatherum inebrians	818305390.0	6.59116295329e-08
Salmonella enterica subsp. enterica serovar Dublin str. SA20093032	818239880.0	6.59063529322e-08
Acinetobacter baumannii OIFC111	818175952.0	6.59012037559e-08
Costus dubius	818077600.0	6.58932818472e-08
Salmonella enterica subsp. enterica serovar Montevideo str. 19N	817951618.0	6.58831344389e-08
Helicobacter pylori Hp H-11	817939318.0	6.58821437171e-08
Carnobacterium maltaromaticum DSM 20342	817725300.0	6.58649053177e-08
Marinobacter excellens HL-55	817611795.0	6.5855762888e-08
Mycobacterium tuberculosis MD20344	817557428.0	6.58513838168e-08
Acinetobacter baumannii 26016_2	817464508.0	6.58438994366e-08
Bifidobacterium bombi DSM 19703	817449964.0	6.58427279684e-08
Siphocampylus krauseanus	817380000.0	6.58370926136e-08
Staphylococcus aureus UCIM6050	817325936.0	6.5832737948e-08
Salmonella enterica subsp. enterica serovar Enteritidis str. EC20111576	817243438.0	6.58260930234e-08
Salmonella enterica subsp. enterica serovar Enteritidis str. EC20110353	817207890.0	6.58232297566e-08
Alloactinosynnema iranicum	817145258.0	6.58181849687e-08
Staphylococcus aureus OCMM6015	817100504.0	6.58145801909e-08
Escherichia coli KTE117	817089776.0	6.58137160881e-08
Cryobacterium flavum	817040162.0	6.58097198544e-08
Phenacobius catostomus	816981000.0	6.58049545628e-08
Helicobacter pylori Hp H-9	816652744.0	6.57785146931e-08
Acropyga pallida	816586759.0	6.57731998328e-08
Staphylococcus aureus SJOS6053	816463598.0	6.57632796461e-08
Staphylococcus aureus M0591	816420168.0	6.57597815119e-08
Staphylococcus aureus FVRH6052	816371890.0	6.57558928883e-08
Acinetobacter sp. 796380-1375	816319370.0	6.57516625865e-08
Latescibacteria bacterium JGI 0000059-A10	816108900.0	6.57347099661e-08
Dermacoccus sp. Ellin185	816091514.0	6.57333095847e-08
Danio feegradei	816039400.0	6.57291119848e-08
Staphylococcus aureus M68475	815836186.0	6.57127438097e-08
Diapherotrites archaeon SCGC AAA011-K09	815641800.0	6.56970866991e-08
Staphylococcus aureus M0157	815582676.0	6.56923244682e-08
Staphylococcus aureus MSSA-37	815491372.0	6.56849702512e-08
Thoburnia rhothoeca	815434500.0	6.56803894111e-08
Leptospira interrogans serovar Bataviae str. 2006006959	815364200.0	6.56747269926e-08
Staphylococcus aureus Sa_TPS3178	815237200.0	6.56644975879e-08
Formica moki	815095425.0	6.56530781089e-08
Bordetella bronchiseptica B18-5 (C3)	815037160.0	6.56483850674e-08
Microbacterium sp. LKL04	815007513.0	6.56459971056e-08
Escherichia coli 18-139	814835882.0	6.56321728304e-08
Staphylococcus aureus H27858	814826388.0	6.5631408122e-08
Acinetobacter baumannii 44895_6	814792856.0	6.5628707237e-08
Prauserella marina	814722614.0	6.56230494902e-08
Staphylococcus aureus M1414	814719732.0	6.56228173552e-08
Lupinus arvensis	814668300.0	6.5618674688e-08
Staphylococcus aureus M1420	814255940.0	6.5585460536e-08
Haemophilus sp. T13	814149200.0	6.55768630033e-08
Acinetobacter soli TCM341	814025054.0	6.55668634784e-08
Actinoplanes philippinensis	813957648.0	6.55614341615e-08
Acrocarpus fraxinifolius	813956660.0	6.55613545815e-08
Pityopsis graminifolia var. tracyi	813943228.0	6.5560272681e-08
Protea compacta	813896400.0	6.55565008499e-08
Staphylococcus aureus M0741	813863050.0	6.55538146243e-08
Staphylococcus aureus M0779	813812954.0	6.55497795672e-08
Cephalotes atratus	813789150.0	6.55478622385e-08
Plasmodium cynomolgi ATCC 30046	813696470.0	6.55403971895e-08
Kushneria aurantia DSM 21353	813693300.0	6.55401418571e-08
Mycobacterium tuberculosis MD16555	813641254.0	6.55359497343e-08
Ruminococcus sp. HUN007	813586198.0	6.55315151666e-08
Albulichthys albuloides	813387000.0	6.55154704662e-08
Staphylococcus aureus M0605	813242506.0	6.55038319812e-08
Staphylococcus aureus SCLE6011	813049394.0	6.54882774868e-08
Staphylococcus aureus M0316	812975462.0	6.54823225235e-08
Xiphophorus milleri	812855672.0	6.54726738591e-08
Bordetella pertussis 2371640	812715286.0	6.54613662591e-08
Staphylococcus aureus SMMC6037	812451878.0	6.54401496684e-08
Klebsiella pneumoniae CHS 46	812351888.0	6.54320958246e-08
Staphylococcus aureus Sa_TPS3153	812230800.0	6.54223426108e-08
Mycobacterium tuberculosis 44-Ps2_RIF_6_B	812164392.0	6.54169936793e-08
Staphylococcus sp. E16	812095000.0	6.5411404397e-08
Streptococcus suis NT77	812052322.0	6.54079668338e-08
Escherichia coli 18-52	812051716.0	6.54079180226e-08
Lactobacillus delbrueckii subsp. indicus DSM 15996	812032930.0	6.54064048762e-08
Acinetobacter sp. 25977_3	812020204.0	6.54053798415e-08
Peptoniphilus sp. S3PFAA2-10	811891732.0	6.53950318724e-08
Microbacterium sp. RU33B	811888646.0	6.53947833059e-08
Enterobacter sp. NFIX45	811869300.0	6.53932250535e-08
Acinetobacter baumannii 737393	811802852.0	6.53878729001e-08
Garra waterloti	811789800.0	6.53868216073e-08
Helicobacter valdiviensis	811743036.0	6.53830549311e-08
